Week Ending Date,Metric,Category,Waiting Bands,Count
2024-09-29T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,906285
2024-09-29T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,78315
2024-09-29T00:00:00.000Z,Age,Over 65 Years,Total,2469875
2024-09-29T00:00:00.000Z,Sex,Female,Unknown Clock Start,2825
2024-09-29T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2291965
2024-09-29T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1593695
2024-09-29T00:00:00.000Z,Sex,Female,Over 52 Weeks,141850
2024-09-29T00:00:00.000Z,Sex,Female,Total,4030335
2024-09-29T00:00:00.000Z,Sex,Male,Unknown Clock Start,1625
2024-09-29T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1759710
2024-09-29T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1195515
2024-09-29T00:00:00.000Z,Sex,Male,Over 52 Weeks,103750
2024-09-29T00:00:00.000Z,Sex,Male,Total,3060600
2024-10-06T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,150
2024-10-06T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,446870
2024-10-06T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,325475
2024-10-06T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,26735
2024-10-06T00:00:00.000Z,Age,0-18 Years,Total,799230
2024-10-06T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2315
2024-10-06T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2316705
2024-10-06T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1661370
2024-10-06T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,156965
2024-10-06T00:00:00.000Z,Age,19-64 Years,Total,4137360
2024-10-06T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1865
2024-10-06T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1484780
2024-10-06T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,894595
2024-10-06T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,77095
2024-10-06T00:00:00.000Z,Age,Over 65 Years,Total,2458335
2024-10-06T00:00:00.000Z,Sex,Female,Unknown Clock Start,2745
2024-10-06T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2303580
2024-10-06T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1573985
2024-10-06T00:00:00.000Z,Sex,Female,Over 52 Weeks,139830
2024-10-06T00:00:00.000Z,Sex,Female,Total,4020140
2024-10-06T00:00:00.000Z,Sex,Male,Unknown Clock Start,1585
2024-10-06T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1768455
2024-10-06T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1180620
2024-10-06T00:00:00.000Z,Sex,Male,Over 52 Weeks,102840
2024-10-06T00:00:00.000Z,Sex,Male,Total,3053500
2024-10-13T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,140
2024-10-13T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,441120
2024-10-13T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,321585
2024-10-13T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,26040
2024-10-13T00:00:00.000Z,Age,0-18 Years,Total,788885
2024-10-13T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2535
2024-10-13T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2291700
2024-10-13T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1638875
2024-10-13T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,154100
2024-10-13T00:00:00.000Z,Age,19-64 Years,Total,4087210
2024-10-13T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,2385
2024-10-13T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1484700
2024-10-13T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,885920
2024-10-13T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,76310
2024-10-13T00:00:00.000Z,Age,Over 65 Years,Total,2449315
2024-10-13T00:00:00.000Z,Sex,Female,Unknown Clock Start,3140
2024-10-13T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2286410
2024-10-13T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1555975
2024-10-13T00:00:00.000Z,Sex,Female,Over 52 Weeks,137720
2024-10-13T00:00:00.000Z,Sex,Female,Total,3983245
2024-10-13T00:00:00.000Z,Sex,Male,Unknown Clock Start,1920
2024-10-13T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1754235
2024-10-13T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1164620
2024-10-13T00:00:00.000Z,Sex,Male,Over 52 Weeks,101185
2024-10-13T00:00:00.000Z,Sex,Male,Total,3021955
2024-10-20T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,205
2024-10-20T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,443335
2024-10-20T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,323915
2024-10-20T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,25765
2024-10-20T00:00:00.000Z,Age,0-18 Years,Total,793220
2024-10-20T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2405
2024-10-20T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2316210
2024-10-20T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1656515
2024-10-20T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,153635
2024-10-20T00:00:00.000Z,Age,19-64 Years,Total,4128760
2024-10-20T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1985
2024-10-20T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1491260
2024-10-20T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,890085
2024-10-20T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,75540
2024-10-20T00:00:00.000Z,Age,Over 65 Years,Total,2458870
2024-10-20T00:00:00.000Z,Sex,Female,Unknown Clock Start,2800
2024-10-20T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2306730
2024-10-20T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1570265
2024-10-20T00:00:00.000Z,Sex,Female,Over 52 Weeks,137485
2024-10-20T00:00:00.000Z,Sex,Female,Total,4017280
2024-10-20T00:00:00.000Z,Sex,Male,Unknown Clock Start,1690
2024-10-20T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1766890
2024-10-20T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1176050
2024-10-20T00:00:00.000Z,Sex,Male,Over 52 Weeks,100890
2024-10-20T00:00:00.000Z,Sex,Male,Total,3045520
2024-10-27T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,110
2024-10-27T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,438335
2024-10-27T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,322995
2024-10-27T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,25030
2024-10-27T00:00:00.000Z,Age,0-18 Years,Total,786470
2024-10-27T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2260
2024-10-27T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2303715
2024-10-27T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1653320
2024-10-27T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,150630
2024-10-27T00:00:00.000Z,Age,19-64 Years,Total,4109930
2024-10-27T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1940
2024-10-27T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1477270
2024-10-27T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,887970
2024-10-27T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,74245
2024-10-27T00:00:00.000Z,Age,Over 65 Years,Total,2441425
2024-10-27T00:00:00.000Z,Sex,Female,Unknown Clock Start,2745
2024-10-27T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2304905
2024-10-27T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1570905
2024-10-27T00:00:00.000Z,Sex,Female,Over 52 Weeks,135030
2024-10-27T00:00:00.000Z,Sex,Female,Total,4013590
2024-10-27T00:00:00.000Z,Sex,Male,Unknown Clock Start,1570
2024-10-27T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1764265
2024-10-27T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1176655
2024-10-27T00:00:00.000Z,Sex,Male,Over 52 Weeks,98815
2024-10-27T00:00:00.000Z,Sex,Male,Total,3041300
2024-11-03T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,95
2024-11-03T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,439330
2024-11-03T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,322245
2024-11-03T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,24680
2024-11-03T00:00:00.000Z,Age,0-18 Years,Total,786355
2024-11-03T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2260
2024-11-03T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2313735
2024-11-03T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1651290
2024-11-03T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,147920
2024-11-03T00:00:00.000Z,Age,19-64 Years,Total,4115200
2024-11-03T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1935
2024-11-03T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1482655
2024-11-03T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,888225
2024-11-03T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,72905
2024-11-03T00:00:00.000Z,Age,Over 65 Years,Total,2445720
2024-11-03T00:00:00.000Z,Sex,Female,Unknown Clock Start,2720
2024-11-03T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2301660
2024-11-03T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1563695
2024-11-03T00:00:00.000Z,Sex,Female,Over 52 Weeks,132740
2024-11-03T00:00:00.000Z,Sex,Female,Total,4000820
2024-11-03T00:00:00.000Z,Sex,Male,Unknown Clock Start,1570
2024-11-03T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1763015
2024-11-03T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1170260
2024-11-03T00:00:00.000Z,Sex,Male,Over 52 Weeks,97235
2024-11-03T00:00:00.000Z,Sex,Male,Total,3032075
2024-11-10T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,125
2024-11-10T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,438315
2024-11-10T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,320880
2024-11-10T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,24515
2024-11-10T00:00:00.000Z,Age,0-18 Years,Total,783835
2024-11-10T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,3665
2024-11-10T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2318265
2024-11-10T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1647125
2024-11-10T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,148000
2024-11-10T00:00:00.000Z,Age,19-64 Years,Total,4117055
2024-11-10T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,12370
2024-11-10T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1484060
2024-11-10T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,890920
2024-11-10T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,72710
2024-11-10T00:00:00.000Z,Age,Over 65 Years,Total,2460060
2024-11-10T00:00:00.000Z,Sex,Female,Unknown Clock Start,9765
2024-11-10T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2300460
2024-11-10T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1565835
2024-11-10T00:00:00.000Z,Sex,Female,Over 52 Weeks,133035
2024-11-10T00:00:00.000Z,Sex,Female,Total,4009090
2024-11-10T00:00:00.000Z,Sex,Male,Unknown Clock Start,6390
2024-11-10T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1765555
2024-11-10T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1172335
2024-11-10T00:00:00.000Z,Sex,Male,Over 52 Weeks,97325
2024-11-10T00:00:00.000Z,Sex,Male,Total,3041605
2024-11-17T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,160
2024-11-17T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,438330
2024-11-17T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,319090
2024-11-17T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,24135
2024-11-17T00:00:00.000Z,Age,0-18 Years,Total,781710
2024-11-17T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,3795
2024-11-17T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2323305
2024-11-17T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1644760
2024-11-17T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,145740
2024-11-17T00:00:00.000Z,Age,19-64 Years,Total,4117605
2024-11-17T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,12730
2024-11-17T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1484795
2024-11-17T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,889430
2024-11-17T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,71185
2024-11-17T00:00:00.000Z,Age,Over 65 Years,Total,2458135
2024-11-17T00:00:00.000Z,Sex,Female,Unknown Clock Start,10060
2024-11-17T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2302055
2024-11-17T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1563105
2024-11-17T00:00:00.000Z,Sex,Female,Over 52 Weeks,131065
2024-11-17T00:00:00.000Z,Sex,Female,Total,4006285
2024-11-17T00:00:00.000Z,Sex,Male,Unknown Clock Start,6615
2024-11-17T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1766205
2024-11-17T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1170600
2024-11-17T00:00:00.000Z,Sex,Male,Over 52 Weeks,95720
2024-11-17T00:00:00.000Z,Sex,Male,Total,3039140
2024-11-24T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,125
2024-11-24T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,440005
2024-11-24T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,316185
2024-11-24T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,23420
2024-11-24T00:00:00.000Z,Age,0-18 Years,Total,779730
2024-11-24T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,465
2024-11-24T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2329055
2024-11-24T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1633750
2024-11-24T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,141505
2024-11-24T00:00:00.000Z,Age,19-64 Years,Total,4104780
2024-11-24T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,325
2024-11-24T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1471975
2024-11-24T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,878055
2024-11-24T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,68925
2024-11-24T00:00:00.000Z,Age,Over 65 Years,Total,2419280
2024-11-24T00:00:00.000Z,Sex,Female,Unknown Clock Start,470
2024-11-24T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2294880
2024-11-24T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1549745
2024-11-24T00:00:00.000Z,Sex,Female,Over 52 Weeks,126860
2024-11-24T00:00:00.000Z,Sex,Female,Total,3971960
2024-11-24T00:00:00.000Z,Sex,Male,Unknown Clock Start,385
2024-11-24T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1762300
2024-11-24T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1159860
2024-11-24T00:00:00.000Z,Sex,Male,Over 52 Weeks,93355
2024-11-24T00:00:00.000Z,Sex,Male,Total,3015905
2024-12-01T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,155
2024-12-01T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,437415
2024-12-01T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,312000
2024-12-01T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,22850
2024-12-01T00:00:00.000Z,Age,0-18 Years,Total,772420
2024-12-01T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,3895
2024-12-01T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2317970
2024-12-01T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1622720
2024-12-01T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,137685
2024-12-01T00:00:00.000Z,Age,19-64 Years,Total,4082265
2024-12-01T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,13415
2024-12-01T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1469460
2024-12-01T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,877605
2024-12-01T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,67230
2024-12-01T00:00:00.000Z,Age,Over 65 Years,Total,2427710
2024-12-01T00:00:00.000Z,Sex,Female,Unknown Clock Start,10520
2024-12-01T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2285965
2024-12-01T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1541705
2024-12-01T00:00:00.000Z,Sex,Female,Over 52 Weeks,123285
2024-12-01T00:00:00.000Z,Sex,Female,Total,3961475
2024-12-01T00:00:00.000Z,Sex,Male,Unknown Clock Start,6940
2024-12-01T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1756885
2024-12-01T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1153345
2024-12-01T00:00:00.000Z,Sex,Male,Over 52 Weeks,90925
2024-12-01T00:00:00.000Z,Sex,Male,Total,3008100
2024-12-08T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,145
2024-12-08T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,442205
2024-12-08T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,311780
2024-12-08T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,22675
2024-12-08T00:00:00.000Z,Age,0-18 Years,Total,776800
2024-12-08T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,5295
2024-12-08T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2342330
2024-12-08T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1633485
2024-12-08T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,137495
2024-12-08T00:00:00.000Z,Age,19-64 Years,Total,4118610
2024-12-08T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,24645
2024-12-08T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1485780
2024-12-08T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,886115
2024-12-08T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,74095
2024-12-08T00:00:00.000Z,Age,Over 65 Years,Total,2470630
2024-12-08T00:00:00.000Z,Sex,Female,Unknown Clock Start,17945
2024-12-08T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2283075
2024-12-08T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1536750
2024-12-08T00:00:00.000Z,Sex,Female,Over 52 Weeks,126770
2024-12-08T00:00:00.000Z,Sex,Female,Total,3964540
2024-12-08T00:00:00.000Z,Sex,Male,Unknown Clock Start,12125
2024-12-08T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1757525
2024-12-08T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1148680
2024-12-08T00:00:00.000Z,Sex,Male,Over 52 Weeks,93275
2024-12-08T00:00:00.000Z,Sex,Male,Total,3011605
2024-12-15T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,120
2024-12-15T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,438045
2024-12-15T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,304250
2024-12-15T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,22075
2024-12-15T00:00:00.000Z,Age,0-18 Years,Total,764490
2024-12-15T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2130
2024-12-15T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2314695
2024-12-15T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1613395
2024-12-15T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,131805
2024-12-15T00:00:00.000Z,Age,19-64 Years,Total,4062025
2024-12-15T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1220
2024-12-15T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1458805
2024-12-15T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,870020
2024-12-15T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,64345
2024-12-15T00:00:00.000Z,Age,Over 65 Years,Total,2394390
2024-12-15T00:00:00.000Z,Sex,Female,Unknown Clock Start,2245
2024-12-15T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2280720
2024-12-15T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1531760
2024-12-15T00:00:00.000Z,Sex,Female,Over 52 Weeks,118870
2024-12-15T00:00:00.000Z,Sex,Female,Total,3933595
2024-12-15T00:00:00.000Z,Sex,Male,Unknown Clock Start,1220
2024-12-15T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1756525
2024-12-15T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1142625
2024-12-15T00:00:00.000Z,Sex,Male,Over 52 Weeks,87275
2024-12-15T00:00:00.000Z,Sex,Male,Total,2987645
2024-12-22T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,140
2024-12-22T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,440625
2024-12-22T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,302735
2024-12-22T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,21835
2024-12-22T00:00:00.000Z,Age,0-18 Years,Total,765335
2024-12-22T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2000
2024-12-22T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2298055
2024-12-22T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1596730
2024-12-22T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,127730
2024-12-22T00:00:00.000Z,Age,19-64 Years,Total,4024520
2024-12-22T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1150
2024-12-22T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1447570
2024-12-22T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,863055
2024-12-22T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,62375
2024-12-22T00:00:00.000Z,Age,Over 65 Years,Total,2374150
2024-12-22T00:00:00.000Z,Sex,Female,Unknown Clock Start,2130
2024-12-22T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2262235
2024-12-22T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1517210
2024-12-22T00:00:00.000Z,Sex,Female,Over 52 Weeks,115300
2024-12-22T00:00:00.000Z,Sex,Female,Total,3896875
2024-12-22T00:00:00.000Z,Sex,Male,Unknown Clock Start,1160
2024-12-22T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1748185
2024-12-22T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1131560
2024-12-22T00:00:00.000Z,Sex,Male,Over 52 Weeks,84995
2024-12-22T00:00:00.000Z,Sex,Male,Total,2965895
2024-12-29T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,105
2024-12-29T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,438890
2024-12-29T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,314550
2024-12-29T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,21905
2024-12-29T00:00:00.000Z,Age,0-18 Years,Total,775450
2024-12-29T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2050
2024-12-29T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2306635
2024-12-29T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1672355
2024-12-29T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,128900
2024-12-29T00:00:00.000Z,Age,19-64 Years,Total,4109940
2024-12-29T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1195
2024-12-29T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1456250
2024-12-29T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,908780
2024-12-29T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,62610
2024-12-29T00:00:00.000Z,Age,Over 65 Years,Total,2428840
2024-12-29T00:00:00.000Z,Sex,Female,Unknown Clock Start,2175
2024-12-29T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2269625
2024-12-29T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1592105
2024-12-29T00:00:00.000Z,Sex,Female,Over 52 Weeks,116435
2024-12-29T00:00:00.000Z,Sex,Female,Total,3980340
2024-12-29T00:00:00.000Z,Sex,Male,Unknown Clock Start,1165
2024-12-29T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1752755
2024-12-29T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1184580
2024-12-29T00:00:00.000Z,Sex,Male,Over 52 Weeks,85415
2024-12-29T00:00:00.000Z,Sex,Male,Total,3023920
2025-01-05T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,85
2025-01-05T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,427255
2025-01-05T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,306550
2025-01-05T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,21855
2025-01-05T00:00:00.000Z,Age,0-18 Years,Total,755745
2025-01-05T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2165
2025-01-05T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2212100
2025-01-05T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1607585
2025-01-05T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,124110
2025-01-05T00:00:00.000Z,Age,19-64 Years,Total,3945965
2025-01-05T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1235
2025-01-05T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1404860
2025-01-05T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,881800
2025-01-05T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,60610
2025-01-05T00:00:00.000Z,Age,Over 65 Years,Total,2348500
2025-01-05T00:00:00.000Z,Sex,Female,Unknown Clock Start,2240
2025-01-05T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2179830
2025-01-05T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1535295
2025-01-05T00:00:00.000Z,Sex,Female,Over 52 Weeks,112610
2025-01-05T00:00:00.000Z,Sex,Female,Total,3829975
2025-01-05T00:00:00.000Z,Sex,Male,Unknown Clock Start,1245
2025-01-05T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1686160
2025-01-05T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1142060
2025-01-05T00:00:00.000Z,Sex,Male,Over 52 Weeks,82525
2025-01-05T00:00:00.000Z,Sex,Male,Total,2911985
2025-01-12T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,150
